# {'li': 1, 'lf': 1, 'xc': 3e-08, 'yc': 3e-08}
2.261780436140072015e-02
2.311714559516838199e-02
2.363298516556827655e-02
2.416608554195499858e-02
2.471725397383982281e-02
2.528734570571529450e-02
2.587726746585902737e-02
2.648798125628546579e-02
2.712050847409864726e-02
2.777593439797673355e-02
2.845541307746646265e-02
2.916017266721845566e-02
2.989152125335136495e-02
3.065085322488838443e-02
3.143965624973760198e-02
3.225951892215937755e-02
3.311213915717135803e-02
3.399933341711307982e-02
3.492304686675867798e-02
3.588536456624594195e-02
3.688852382588574813e-02
3.793492786401946038e-02
3.902716092887560662e-02
4.016800506831284118e-02
4.136045875802054489e-02
4.260775762981622999e-02
4.391339757802849297e-02
4.528116056450275789e-02
4.671514349278543810e-02
4.821979058098995602e-02
4.979992973249348920e-02
5.146081348620720752e-02
5.320816522640008789e-02
5.504823144926384443e-02
5.698784102376667354e-02
5.903447255300562496e-02
6.119633114562898074e-02
6.348243615310220078e-02
6.590272172767092096e-02
6.846815242068865492e-02
7.119085648766593222e-02
7.408428011544775094e-02
7.716336646450103198e-02
8.044476425857456647e-02
8.394707169735643459e-02
8.769112276926006866e-02
9.170032466954894379e-02
9.600105707031707236e-02
1.006231465514562523e-01
1.056004327181281482e-01
1.109714465578562487e-01
1.167802266053680899e-01
1.230773046609742183e-01
1.299209002730412899e-01
1.373783719114575474e-01
1.455279823028200747e-01
1.544610444970705987e-01
1.642845208618093633e-01
1.751241428164967140e-01
1.871280913392575906e-01
2.004712006865605189e-01
2.153594698746602032e-01
2.320342953691846288e-01
2.507751124202758364e-01
2.718977969542781814e-01
2.957439150096246028e-01
3.226525679466198393e-01
3.529030588231581445e-01
3.866169840933841306e-01
4.236233841964079927e-01
4.633374400802583448e-01
5.047841393260317222e-01
5.469431081577169618e-01
5.894395644614939256e-01
6.332336910804982066e-01
6.807772457232829089e-01
7.355196074826926278e-01
8.012233445360016360e-01
8.815753555375016592e-01
9.801761457038921099e-01
1.100703493128364574e+00
1.247013113537794204e+00
1.422979241246152160e+00
1.631860682549539199e+00
1.874898751868423030e+00
2.148815094160625438e+00
2.442139080352490055e+00
2.731305743013626053e+00
2.979456593770517081e+00
3.142483906134849736e+00
3.184184563469731888e+00
3.093548096643237155e+00
2.890817230736830279e+00
2.616806159903280804e+00
2.314835078219602771e+00
2.017970180969907990e+00
1.745599966071726072e+00
1.505954160459086699e+00
1.300213117701124688e+00
1.125918102420942146e+00
9.791585884577189702e-01
8.557641434065741404e-01
7.518631255849389516e-01
6.640906823902376077e-01
5.896223955020990504e-01
5.261314105691049514e-01
4.717189839889056602e-01
4.248419222211888280e-01
3.842467188709171588e-01
3.489135363028771919e-01
3.180101631522990191e-01
2.908548742636564155e-01
2.668867712846969553e-01
2.456422104359354819e-01
2.267360957883274575e-01
2.098470237528879678e-01
1.947054612514346472e-01
1.810843095820233173e-01
1.687913451413991794e-01
1.576631393206876786e-01
1.475601473126911811e-01
1.383627237248966635e-01
1.299678757863966527e-01
1.222866059132757671e-01
1.152417271431915025e-01
1.087660595779835204e-01
1.028009351218096556e-01
9.729495273294597180e-02
9.220293808706928051e-02
8.748507071889211062e-02
8.310614893398708680e-02
7.903496849757615794e-02
7.524379564526408048e-02
7.170791857855605966e-02
6.840526450345112142e-02
6.531607159668741114e-02
6.242260716031187290e-02
5.970892474404762562e-02
5.716065424893679997e-02
5.476482003202710197e-02
5.250968285533682417e-02
5.038460219852646665e-02
4.837991601182157347e-02
4.648683544625197006e-02
4.469735248015410667e-02
4.300415867854218144e-02
4.140057358699249929e-02
3.988048148345204463e-02
3.843827539750824251e-02
3.706880746326447068e-02
3.576734480412828432e-02
